id,title,year,original_language
241041,Hunting Creatures,2001,de
277348,Mutation 2 - Generation Dead,2001,de
281000,Dead Island: School's Out 2,2001,de
387455,Psychokill - Tod der Schmetterlinge,2001,de
387650,Schlachtfest des Teufels,2001,de
388023,Zömbel,2001,de
527816,Schlachten auf Burg Weibertreu,2001,de
645080,In the Kingdom of Dusk,2001,de
739777,Changing Life - Der Fluch Der Zombies,2001,de
748187,Exekutiert,2001,de
287311,Beloved Sister,2002,de
511406,Puzzle Punk,2002,de
511898,The Crusader,2002,de
528322,The Last Days of Humanity,2002,de
556517,Montrak - Meister der Vampire,2002,de
563949,Caribbean Sunrise,2002,de
573996,M III: Century of the Dead,2002,de
604160,Die Scheiss blutigen Zombies,2002,de
721492,Cross Club 2: Project Genesis – The Teaser,2002,de
971609,Murderer Tale,2002,de
1699,Anatomy 2,2003,de
12601,Garden of Love,2003,de
101835,The Antman,2003,de
158368,Noctem,2003,de
206710,St. Andrew's Girls,2003,de
284594,Space Wolf,2003,de
373027,Geheimnisvolle Freundinnen,2003,de
435070,Zömbel 2 - The Book of Wurzelfurz,2003,de
438773,Debilitas,2003,de
467081,Deuteronomium - ..der Tag des jüngsten Gerichts,2003,de
551307,[infinite],2003,de
695756,Dream Again,2003,de
10100,Shark Attack in the Mediterranean,2004,de
10175,Tears of Kali,2004,de
10980,Scratch: The New Sound of Terror,2004,de
12128,Night of the Living Dorks,2004,de
52251,Hotel,2004,de
387459,Dornröschen,2004,de
396960,Untot - Kämpfer in der Leichenwelt,2004,de
456651,Snuff Road,2004,de
528333,Der Henker 1 + 2,2004,de
645006,Angriff der Deichzombies,2004,de
653561,Knochensplitter - The Dark Side of Switzerland,2004,de
653809,Evil Shit,2004,de
686818,The Newtown Insanity Massacre,2004,de
971252,Bats in the Belly,2004,de
8332,Antibodies,2005,de
27558,The Legend of Moonlight Mountain,2005,de
48813,Cup of My Blood,2005,de
453288,The Lost Way of the Zombies,2005,de
558323,Dunkel - Das erste Kapitel,2005,de
575719,The Butcher III - Zombies im Blutrausch,2005,de
653378,A Guads Neix Joah,2005,de
653799,Forced,2005,de
686172,Bier-Zombies,2005,de
702905,Dungeon of Evil,2005,de
714825,Unbelievable Terror,2005,de
888315,Tramping,2005,de
1001142,Rise of the Dead,2005,de
523,Requiem,2006,de
1256,Dead in 3 days,2006,de
6222,The Crows,2006,de
25395,Blood Trails,2006,de
53953,The Tooth Fairy,2006,de
104233,Family Saga,2006,de
127183,Psychotica,2006,de
128759,Rage,2006,de
169406,Hollywood Kills,2006,de
230925,Zombie Commando,2006,de
308137,Bloodlust - Trapped in the House of Horror,2006,de
642056,Camp Corpses,2006,de
645024,Attacked,2006,de
653384,Necrofiles of Gorehound,2006,de
653390,Revenge Beyond Death,2006,de
653397,Schlampen Schlächter,2006,de
686166,Angriff aus dem Schatten,2006,de
886844,Socks from the Rocks,2006,de
3037,Yella,2007,de
13309,On Evil Grounds,2007,de
28853,Fog² - Revenge of the Executed,2007,de
36216,The Golden Nazi Vampire of Absam: Part II - The Secret of Kottlitz Castle,2007,de
53859,Bukarest Fleisch,2007,de
67329,"Rent, No Utilities",2007,de
169360,Nympha,2007,de
194215,Slasher,2007,de
228820,Pirates of Ghost Island,2007,de
259307,Bad Boys - Bad Toys,2007,de
371664,Mutation - Annihilation,2007,de
453282,Joe Killionaire,2007,de
640971,Kadaver,2007,de
686170,Angriff aus dem Schatten 2,2007,de
888027,Trouble in the Wood - Im Wald lauert der Tod,2007,de
4627,Krabat,2008,de
35060,Dead in 3 Days 2,2008,de
48616,Virus Undead,2008,de
61199,Gonger,2008,de
113398,Cowboy,2008,de
180017,Dead Eyes Open,2008,de
211156,Exitus 2 - House of Pain,2008,de
212511,Graveyard of the Living Dead,2008,de
214469,Infekt - Wie sieht das Ende der Welt aus,2008,de
449015,Tortura,2008,de
468800,Knochenwald 3: Sudden Slaughter,2008,de
892469,Risto des Todes,2008,de
158129,The Occultist,2009,de
158246,The Angels' Melancholia,2009,de
206010,The Secret of the Magic Mushrooms,2009,de
206794,Family Saga 2,2009,de
208697,La Petite mort,2009,de
235788,Prison of Hell: K3,2009,de
631076,Blutnacht 2: Die Rückkehr Des Dämon,2009,de
653573,The Damned Angels,2009,de
49901,Rammbock: Berlin Undead,2010,de
52587,We Are the Night,2010,de
56603,No Reason,2010,de
61696,Karl the Butcher vs Axe,2010,de
61722,Sennentuntschi: Curse of the Alps,2010,de
65617,Dead Past,2010,de
75439,La Isla,2010,de
76001,Tartarus,2010,de
109463,The Color Out of Space,2010,de
124701,A Fucking Cruel Nightmare,2010,de
205098,Cam - Fear the Dark,2010,de
251270,Zombiefication,2010,de
253398,Gonger -  Das Böse kehrt zurück,2010,de
273608,Toxic Lullaby,2010,de
359236,Brainstorming,2010,de
56161,Picco,2011,de
73262,Hell,2011,de
86075,Jack the Reaper,2011,de
112238,Frankenstein Day of the Beast,2011,de
114880,The Last Employee,2011,de
124733,Masks,2011,de
142410,Room 205 of Fear,2011,de
171390,Schlaraffenhaus,2011,de
205100,Basement - The Horror of the Cellar,2011,de
206574,Unrated II: Scary as Hell,2011,de
208705,Primitive,2011,de
387496,Turbo Zombi - Tampons of the Dead,2011,de
494711,A Christmas Carol in Gore: Being a Butcher's Story of Christmas,2011,de
554912,St. Christophorus: Roadkill,2011,de
571031,Project Genesis: Crossclub 2,2011,de
124739,Zombies from Outer Space,2012,de
156192,The Outing,2012,de
176990,Sorority Party Massacre,2012,de
181390,The Swiss Miss Massacre,2012,de
213224,Cannibal Diner,2012,de
225587,Radio Silence,2012,de
405522,Debris Documentar,2012,de
653407,Limbless,2012,de
822473,Vollmond,2012,de
977758,Silvanesti,2012,de
79067,Lost Place,2013,de
155288,Bela Kiss: Prologue,2013,de
166632,"Blutsschwestern - Jung, magisch, tödlich",2013,de
188758,Nothing Bad Can Happen,2013,de
196326,Die Rückkehr der Gabelstaplerfahrer,2013,de
208704,Savage Love,2013,de
210913,Blood Glacier,2013,de
215731,Raw: The Curse of Grete Müller,2013,de
226199,Plastic - Schönheit hat ihren Preis,2013,de
233523,Help Me I Am Dead,2013,de
326872,Absolutio,2013,de
382689,Job Interview,2013,de
402579,A Little Change,2013,de
552419,Trash,2013,de
580181,Spreeshark,2013,de
969412,Blutschrei der Verdammten,2013,de
254007,The Samurai,2014,de
268721,RAW 2,2014,de
280486,I like,2014,de
284303,Goodnight Mommy,2014,de
292636,A Cry from Within,2014,de
303856,The Presence,2014,de
304657,La Petite Mort II,2014,de
308721,Terror Creek,2014,de
329250,Baggerführer Bob,2014,de
333134,Uncut Police,2014,de
335837,Therapy for a Vampire,2014,de
336777,True Love Ways,2014,de
338751,Moor-Monster!,2014,de
401216,Damned on Earth,2014,de
405465,Carcinoma,2014,de
413734,Biest,2014,de
570791,"Zuschauen, Entspannen, Nachdenken und Zombies",2014,de
573340,Dunkelkammer,2014,de
639730,Cloud Shadows,2014,de
677214,Hunt and Prey,2014,de
690309,Tyfelstei,2014,de
705516,Interference,2014,de
252596,German Angst,2015,de
322148,Caedes,2015,de
324440,The Bunker,2015,de
338896,The Curse of Doctor Wolffenstein,2015,de
338900,5 Seasons,2015,de
339316,Raw 3: The Revelation of Grete Müller,2015,de
340401,Potato Salad: Don't Ask!,2015,de
346641,The Nightmare,2015,de
354405,Alarmed,2015,de
364908,Das Schwäbische Sägewerkmassaker,2015,de
394832,Venusfliegenfalle,2015,de
401214,Terror in a Damaged Brain - Die Brut des Teufels,2015,de
404188,The Terror Stalkers,2015,de
404192,Some Stories Are Better Left Untold.,2015,de
502848,Save,2015,de
515133,The Bloody Paw of the Cruel Beast,2015,de
518444,The Vicar,2015,de
678303,Don't Mess with the Sharkies,2015,de
922987,Lost Bet,2015,de
381214,Bunker of the Dead,2016,de
383788,Attack of the Lederhosen Zombies,2016,de
389401,Seekers,2016,de
395298,TLMEA,2016,de
424222,UFO: It Is Here,2016,de
426293,The Detail,2016,de
445172,Nophalo,2016,de
447191,When Demons Die,2016,de
447723,Amor killt,2016,de
456551,Resolut,2016,de
458833,King of the Cannibals,2016,de
512158,Hellstone,2016,de
563975,Walpurgis Night,2016,de
607614,20 Matches,2016,de
653814,Bite It You Scum!,2016,de
702824,Cousine,2016,de
704308,Five: Find Your Limit,2016,de
819738,Lock the Doors - Trügerische Sicherheit,2016,de
447721,Montrak,2017,de
458474,Ostzone,2017,de
460912,The Real Thing,2017,de
463882,Pan,2017,de
471382,Cinema dell' oscurità,2017,de
472876,Zombies,2017,de
502022,Thief: Someday You Will Pay,2017,de
518156,Die schönste Bahnstrecke Hessens,2017,de
518710,Porcelain Stare,2017,de
521086,The Seam,2017,de
580156,Garden of Love II,2017,de
585224,Morbach Monster Terror,2017,de
675357,Mania,2017,de
735781,The First Time,2017,de
741972,Antithese,2017,de
770512,Ein Pâté Chinois mit Käse,2017,de
804118,Sommerhaus,2017,de
857207,Nailman - Redeemer of Thoughts,2017,de
929363,Gelosia,2017,de
436387,Cut Off,2018,de
455605,Haunted Hospital: Heilstatten,2018,de
466565,Hagazussa,2018,de
478045,Jenseits des Spiegels,2018,de
492118,"Party Hard, Die Young",2018,de
508780,Hanna's Homecoming,2018,de
519657,Unterwelt - The World Beyond,2018,de
537202,Follower,2018,de
544575,Skin Creepers,2018,de
550735,"Gates of Hell, Zurich",2018,de
552258,Thrice,2018,de
554943,Thin Air,2018,de
565073,Rundfunk,2018,de
645073,Triptychon of Fear,2018,de
653813,Schlachtfest,2018,de
752115,Devil's Meat,2018,de
873045,Wertlos,2018,de
979541,Fremde,2018,de
353184,Goblin 2,2019,de
485358,Ever After,2019,de
498062,Luz,2019,de
505706,The Golden Glove,2019,de
557636,Hunger,2019,de
576034,The Children of the Dead,2019,de
612913,Pestilenz,2019,de
615916,The Mummy: Rebirth,2019,de
626481,Stories of the Dead,2019,de
638328,Nocta,2019,de
653327,The Rise of Valhalla,2019,de
653554,Phonomanie,2019,de
653559,Sturmgewehr,2019,de
671219,Schattenmoor,2019,de
685076,What's Wrong with You?,2019,de
686391,Portae Infernales,2019,de
710116,The Berlin Bride,2019,de
737515,The Children of Golgotha,2019,de
739052,Das Schwäbische Sägewerkmassaker 2,2019,de
739058,Die Dämonische Mörderoma,2019,de
857266,Smoking Reaper,2019,de
460290,Hager,2020,de
570358,Exile,2020,de
603227,Secrecy,2020,de
619635,Rapunzels Fluch,2020,de
630369,DARK ROOM,2020,de
645417,Live or Let Die,2020,de
661790,BOB,2020,de
663993,Sleep,2020,de
670634,Seven Levels Deep,2020,de
672818,Die Papsttochter,2020,de
675359,Zombi Ritual,2020,de
678828,Struwwelerror,2020,de
691155,Papierkram,2020,de
696428,Lebendig skalpiert,2020,de
708520,The Invitation,2020,de
725226,Performaniax,2020,de
735595,The Scary House,2020,de
742789,Patrick is Outside,2020,de
750015,Hypnophobia,2020,de
759198,Imago,2020,de
759644,ALTLAST,2020,de
784827,Emily's Monster,2020,de
871173,The Yearning of Maria D.,2020,de
760883,Blood Red Sky,2021,de
788501,I Am,2021,de
789859,HER,2021,de
803758,Echthaar,2021,de
813624,Behind Walls,2021,de
827750,Haus der Masken,2021,de
829490,I Piss on Your Corpse,2021,de
843338,Hinterland,2021,de
857403,Call,2021,de
870189,Der Himmel im Abgrund,2021,de
876656,Lips & Tips,2021,de
881494,The Other One,2021,de
887751,Der Wolf und die 7 Geißlein,2021,de
890967,Facing Krampus,2021,de
896893,Evil Eyes,2021,de
899960,Auch eine Axt,2021,de
906250,Hiraeth,2021,de
960525,Sati,2021,de
960541,SelfCare,2021,de
528594,Dawn Breaks Behind the Eyes,2022,de
846786,Luzifer,2022,de
926980,The Privilege,2022,de
927969,Dead End,2022,de
954841,Don´t look the screen,2022,de
955293,Mittel Würffel,2022,de
960562,Oisys,2022,de
964825,Family Dinner,2022,de
995271,Gräberwelt,2022,de
996409,Einöde der Peiniger,2022,de
997708,Nackt unter Zombies,2022,de
999722,Old People,2022,de
1008161,Envy,2022,de
1026480,Born Dead II,2022,de
1026492,Backwood: The Barn Massacre,2022,de
1030931,Der Atheist,2022,de
1032212,The Hound,2022,de
487172,Fathis Handhuvaru,1997,dv
524864,4426,2016,dv
729109,Who is it?,2019,dv
806554,Bavathi,2019,dv
434130,Dracula and Company,1959,el
635511,Εκείνος Κι Εκείνη,1967,el
157767,Hours of Terror,1971,el
719843,Η Δαιμονισμένη,1975,el
276836,Refused,1980,el
1560,Singapore Sling,1990,el
241396,Medusa,1998,el
133523,"See You in Hell, My Darling",1999,el
39897,Evil,2005,el
46998,Evil - In the Time of Heroes,2009,el
497959,Guilt,2009,el
73895,Subconscious,2010,el
328947,The Death I Dreamed Of,2010,el
285554,Norway,2014,el
447967,Carnivore,2014,el
333465,Alpha,2015,el
586489,Waiting Room,2018,el
676192,A Walk in the City,2018,el
810760,Blackout,2019,el
744353,Iskioma,2020,el
794236,Stay Safe,2020,el
809519,Magda,2020,el
874051,Mora,2021,el
987203,Study on the Sadness,2022,el
987324,Cordelia,2022,el
1027409,Panorama horror,2022,el
59802,Incubus,1966,eo
666479,Sonríe,2012,eo
1029031,Eva,2020,eo
210653,The Man Without a Face,1950,es
415584,The Man with the Giant Hat,1950,es
759321,El barril de amontillado,1950,es
240585,In the Palm of Your Hand,1951,es
436433,The Strange Case of the Man and the Beast,1951,es
296280,The Revived Monster,1953,es
250839,The Witch,1954,es
425378,Return to Youth,1954,es
774463,Desalmados en pena,1954,es
337175,The Monster of the Shadow,1955,es
344456,El fantasma de la opereta,1955,es
120303,The Vampire,1957,es
136852,The Curse of the Aztec Mummy,1957,es
147084,The Aztec Mummy,1957,es
194166,The Body Snatcher,1957,es
227432,Swamp of the Lost Monster,1957,es
364821,La marca de Satanás,1957,es
370528,The Head of Pancho Villa,1957,es
425384,El jinete sin cabeza,1957,es
930292,La frontera del sueño,1957,es
31243,The Robot vs. The Aztec Mummy,1958,es
92708,The New Invisible Man,1958,es
94656,Castle of the Monsters,1958,es
123793,The Vampire's Coffin,1958,es
413973,El Zorro escarlata en la venganza del ahorcado,1958,es
442272,El regreso del monstruo,1958,es
479700,Mysteries of Black Magic,1958,es
90111,The Man and the Monster,1959,es
101745,Black Pit of Dr. M,1959,es
141442,The Living Coffin,1959,es
3413,"Orlak, the Hell of Frankenstein",1960,es
118007,The Skeleton of Mrs. Morales,1960,es
143536,Obras maestras del terror,1960,es
183806,La llorona,1960,es
199674,House of Terror,1960,es
28886,The Blood of Nostradamus,1961,es
62932,The Curse of the Crying Woman,1961,es
147889,The Curse of the Doll People,1961,es
260780,The Curse of Nostradamus,1961,es
334000,The World of the Vampires,1961,es
461815,La marca del muerto,1961,es
3346,"Frankenstein, the Vampire and Company",1962,es
27699,The Awful Dr. Orlof,1962,es
28879,Nostradamus and the Destroyer of Monsters,1962,es
28883,Nostradamus: The Genie of Darkness,1962,es
29305,Face of Terror,1962,es
29871,Santo vs. the Vampire Women,1962,es
29873,The Bloody Vampire,1962,es
42992,The Brainiac,1962,es
42993,The Witch's Mirror,1962,es
53184,The Sadistic Baron Von Klaus,1962,es
92791,Spiritism,1962,es
127675,Neutron the Atomic Superman vs. the Death Robots,1962,es
240992,Santo vs. the Zombies,1962,es
30907,The Living Head,1963,es
62914,Santo in the Hotel of Death,1963,es
62915,Santo in the Wax Museum,1963,es
92696,Doctor of Doom,1963,es
158868,Échenme al vampiro,1963,es
199017,Neutron vs. Dr. Caronte,1963,es
344742,Rostro infernal,1963,es
352962,La huella macabra,1963,es
366795,House of the Frights,1963,es
383651,The Monster of the Volcano,1963,es
391937,The Dead Don't Forgive,1963,es
422998,Kiss from Beyond the Grave,1963,es
541990,The Terrible Giant of the Snow,1963,es
828143,El diablo,1963,es
28283,Dr. Orloff's Monster,1964,es
29313,Ella y el miedo,1964,es
92693,The Wrestling Women vs. the Aztec Mummy,1964,es
140129,Museum Of Horror,1964,es
418837,La duquesa diabólica,1964,es
459792,El último reloj,1964,es
868659,El demonio en la sangre,1964,es
62916,The Diabolical Axe,1965,es
87690,Adventure at the Center of the Earth,1965,es
131434,Un vampiro para dos,1965,es
142054,The Rider of the Skulls,1965,es
188109,100 Cries of Terror,1965,es
224473,The Sweet Sound of Death,1965,es
242011,Santo vs. the Strangler,1965,es
296574,La loba,1965,es
317917,Blue Demon,1965,es
424433,Neutron vs. the Maniac,1965,es
27697,The Diabolical Dr. Z,1966,es
95245,Dr. Satan,1966,es
134174,Santo vs. the Ghost of the Strangler,1966,es
335572,The Grave Robbers,1966,es
83123,Sound of Horror,1967,es
85235,Island of the Doomed,1967,es
95113,The Deadly Organ,1967,es
145821,Blood of the Virgins,1967,es
284893,The Orgies of Dr. Orloff,1967,es
341785,The Panther Women,1967,es
352848,The Specter's Road,1967,es
386451,Baron Brakola,1967,es
506482,Soy leyenda,1967,es
27398,Frankenstein's Bloody Terror,1968,es
27407,Love After Death,1968,es
27497,Autopsy of a Ghost,1968,es
28401,Agonizing in Crime,1968,es
68627,Even the Wind Is Afraid,1968,es
80693,The Shadow of the Bat,1968,es
106904,The Batwoman,1968,es
107058,Cautivo del mas allá,1968,es
110092,Hellish Spiders,1968,es
141758,The Scapular,1968,es
160794,The Witches Attack,1968,es
181111,Dr. Satan vs. Black Magic,1968,es
367502,A Woman Possessed,1968,es
369877,Blue Demon vs. the Diabolical Women,1968,es
407792,A Long Journey Toward Death,1968,es
447229,Stranger in the House,1968,es
28690,Fangs of the Living Dead,1969,es
39020,The Curious Dr. Humpp,1969,es
42610,Night of the Bloody Apes,1969,es
64624,The House That Screamed,1969,es
68632,The Book of Stone,1969,es
92729,Santo in the Treasure of Dracula,1969,es
104947,Shadow of Death,1969,es
133293,Pact with the Devil,1969,es
137625,Nocturne 29,1969,es
174745,Madame Death,1969,es
328987,The Vampire Girls,1969,es
340593,The Door and The Butcher's Wife,1969,es
341790,Wrestling Women vs. the Killer Robot,1969,es
401017,S.O.S. Invasión,1969,es
3216,Assignment Terror,1970,es
62925,Santo and Blue Demon Against the Monsters,1970,es
92731,Santo vs. The Riders of Terror,1970,es
168502,The Ancines Woods,1970,es
391051,Presage,1970,es
418849,Neurosis,1970,es
3409,The Horrible Sexy Vampire,1971,es
17343,Vampyros Lesbos,1971,es
28403,The Werewolf Versus the Vampire Woman,1971,es
29498,The Fourth Victim,1971,es
42523,Alien Terror,1971,es
50688,Isle of the Snake People,1971,es
55732,Santo in the Vengeance of the Mummy,1971,es
101457,Necrophagus,1971,es
105093,Glass Ceiling,1971,es
114247,Exorcism's Daughter,1971,es
190126,Feast of Satan,1971,es
255585,The Naked Beast,1971,es
291619,The Fearmaker,1971,es
345641,Cake of Blood,1971,es
371161,Capulina vs. the Vampires,1971,es
3199,"Dracula, Prisoner of Frankenstein",1972,es
3205,Santo vs. Frankenstein's Daughter,1972,es
28402,Seven Murders for Scotland Yard,1972,es
28406,The Fury of the Wolf Man,1972,es
29336,The Week of the Killer,1972,es
29496,Cut-Throats Nine,1972,es
37601,Tombs of the Blind Dead,1972,es
40365,The Blood Spattered Bride,1972,es
62928,The Mummies of Guanajuato,1972,es
80655,Macabre Serenade,1972,es
90944,Tragic Ceremony,1972,es
104906,Night of the Scorpion,1972,es
105110,Murder Mansion,1972,es
115423,Dr. Jekyll vs. the Werewolf,1972,es
136894,Robbery of the Mummies of Guanajuato,1972,es
229866,Call of the Vampire,1972,es
254156,Queen Doll,1972,es
257025,Love Letter of a Murderer,1972,es
320020,Panic,1972,es
336969,Doña Macabra,1972,es
338240,The Incredible Professor Zovek,1972,es
376258,One Minute Before Death,1972,es
410995,Chanoc vs. the Tiger and the Vampire,1972,es
419449,Diabolical Shudder,1972,es
424390,Horror Story,1972,es
447382,Siege of Terror,1972,es
3700,Violent Blood Bath,1973,es
12176,The Corruption of Chris Miller,1973,es
12550,Attack of the Blind Dead,1973,es
27395,Count Dracula's Great Love,1973,es
27401,Horror Rises from the Tomb,1973,es
27411,The Dracula Saga,1973,es
28068,The Loreley's Grasp,1973,es
28409,Hunchback of the Morgue,1973,es
29338,No One Heard the Scream,1973,es
30422,The Killer Is One of Thirteen,1973,es
39535,Tarot,1973,es
40347,Curse of the Devil,1973,es
52849,Bell from Hell,1973,es
55729,Santo and Blue Demon vs. Dracula and the Wolf Man,1973,es
62929,The Castle of Mummies of Guanajuato,1973,es
74381,Vengeance of the Zombies,1973,es
86480,The Sinister Eyes of Dr. Orloff,1973,es
86748,"Hannah, Queen of the Vampires",1973,es
87125,The Legend of Blood Castle,1973,es
87495,A Candle for the Devil,1973,es
95551,The Mansion of Madness,1973,es
97692,The Witches Mountain,1973,es
101784,The Specter of Terror,1973,es
102713,The Deadly Triangle,1973,es
105150,Sexy Cat,1973,es
119589,The Vampires' Night Orgy,1973,es
123044,Chabelo and Pepito vs. the Monsters,1973,es
135605,"Crimson, the Color of Blood",1973,es
135835,The Invasion of the Dead,1973,es
137103,The Obscene Mirror,1973,es
167123,Love Brides of the Blood Mummy,1973,es
171799,The Crimes of Petiot,1973,es
180205,Santo vs. the Killers from Other Worlds,1973,es
213041,Santo vs. Doctor Death,1973,es
257306,It's Not Good for a Man to Be Alone,1973,es
