n_faces,face_area,max_conf,id,year
1,0.1071,0.908,218454,2013
1,0.2178,0.782,643550,2020
0,0.0,0.0,25018,1990
1,0.339,0.953,551804,2020
1,0.0884,0.911,11586,1977
2,0.023,0.888,82654,2013
2,0.0169,0.923,342588,2015
4,0.0388,0.913,16337,1986
2,0.0012,0.656,508642,2018
0,0.0,0.0,631947,2022
2,0.0416,0.833,157433,2019
0,0.0,0.0,21484,1981
1,0.0241,0.918,604360,2021
3,0.0137,0.901,38321,2011
1,0.2067,0.861,599975,2019
2,0.3152,0.908,710871,2021
4,0.0149,0.924,4552,2003
3,0.1142,0.933,395992,2017
1,0.2431,0.687,10007,2006
0,0.0,0.0,3980,1986
1,0.0171,0.824,71670,2011
0,0.0,0.0,791570,2021
1,0.0148,0.868,44214,2010
1,0.0129,0.86,56832,2010
1,0.1364,0.879,86328,2011
0,0.0,0.0,373226,2019
0,0.0,0.0,467615,2017
2,0.037,0.839,17455,2005
2,0.248,0.702,716258,2020
1,0.1181,0.91,4970,2003
1,0.2454,0.722,718022,2020
1,0.288,0.815,515454,2020
3,0.2024,0.924,16780,1995
0,0.0,0.0,283445,2015
1,0.1077,0.917,675490,2020
0,0.0,0.0,20441,2009
1,0.1325,0.719,434555,2018
0,0.0,0.0,733491,2020
1,0.2583,0.803,512196,2019
0,0.0,0.0,208763,2014
0,0.0,0.0,16296,1988
0,0.0,0.0,134366,2012
2,0.0364,0.896,74135,2011
0,0.0,0.0,439015,2018
0,0.0,0.0,228973,2014
0,0.0,0.0,2662,2003
1,0.002,0.816,10489,1983
0,0.0,0.0,11569,1992
3,0.0341,0.861,10281,1988
0,0.0,0.0,11596,1994
1,0.0257,0.805,16281,1982
0,0.0,0.0,571,1963
1,0.0053,0.869,332567,2016
0,0.0,0.0,9731,1985
0,0.0,0.0,927,1984
1,0.0804,0.925,583132,2019
2,0.0016,0.768,501170,2019
3,0.0952,0.911,758510,2020
2,0.7588,0.826,63311,2011
0,0.0,0.0,93856,2012
0,0.0,0.0,384698,2015
0,0.0,0.0,11298,1981
1,0.0028,0.659,339530,2015
0,0.0,0.0,41436,2010
0,0.0,0.0,928,1990
1,0.2435,0.943,492611,2020
0,0.0,0.0,756278,2020
1,0.1864,0.751,883083,2022
0,0.0,0.0,1255,2006
2,0.0257,0.876,586097,2019
0,0.0,0.0,201085,2015
0,0.0,0.0,384798,2016
1,0.1811,0.905,796428,2021
2,0.1126,0.836,85140,1986
0,0.0,0.0,246355,2003
2,0.1313,0.878,17111,2004
0,0.0,0.0,520901,2019
0,0.0,0.0,16304,2006
1,0.2204,0.867,376570,2016
0,0.0,0.0,593655,2020
2,0.0155,0.869,63197,2011
1,0.0114,0.802,31967,2010
1,0.0413,0.78,715123,2020
1,0.0258,0.734,433128,2017
4,0.0306,0.893,175168,2012
0,0.0,0.0,748224,2020
2,0.1687,0.894,514593,2020
5,0.0094,0.894,84226,2011
2,0.0949,0.934,9871,2000
5,0.2242,0.933,375366,2016
0,0.0,0.0,320846,2020
0,0.0,0.0,555974,2020
1,1.0689,0.879,476299,2018
0,0.0,0.0,741998,2020
1,0.0035,0.882,157544,2015
2,0.045,0.901,4513,2007
1,0.0391,0.915,28260,1993
1,0.4249,0.913,471498,2021
0,0.0,0.0,60935,2011
0,0.0,0.0,485415,2017
0,0.0,0.0,403119,2017
1,0.044,0.75,181656,2012
0,0.0,0.0,298312,2015
2,0.0524,0.919,794,1976
0,0.0,0.0,2671,1998
3,0.0369,0.893,10665,2008
1,0.0167,0.902,222461,2013
0,0.0,0.0,714338,2020
1,0.057,0.78,12597,2000
1,0.1646,0.926,1933,2001
2,0.4182,0.889,3021,2007
0,0.0,0.0,44040,2010
1,0.4061,0.883,157547,2013
0,0.0,0.0,21407,2009
1,0.6037,0.912,48171,2011
1,0.0063,0.89,288158,2014
1,0.0079,0.863,547565,2021
1,0.0159,0.907,1017335,2022
0,0.0,0.0,26466,2009
0,0.0,0.0,25239,1978
0,0.0,0.0,94365,2015
1,0.0057,0.867,10166,1990
3,0.0414,0.923,9374,1992
3,0.0176,0.778,268690,2014
1,0.0163,0.869,790,1980
1,0.1955,0.898,28355,2009
0,0.0,0.0,82990,2012
1,0.0045,0.638,18011,2000
0,0.0,0.0,532638,2018
0,0.0,0.0,8078,1997
1,0.003,0.719,306947,2015
1,0.0431,0.913,13510,2008
2,0.0059,0.667,287903,2015
0,0.0,0.0,83899,2011
1,0.015,0.878,833339,2022
1,0.1384,0.934,532710,2022
0,0.0,0.0,333371,2016
1,0.3686,0.878,34004,2001
1,0.0021,0.824,579,1978
0,0.0,0.0,277685,2014
0,0.0,0.0,11415,1986
4,0.0563,0.923,681429,2020
2,0.0028,0.882,496704,2018
5,0.0266,0.91,14863,2008
0,0.0,0.0,391262,2016
1,0.0068,0.904,9678,2000
1,0.0134,0.644,615774,2019
1,0.2837,0.895,49797,2010
0,0.0,0.0,8769,1983
0,0.0,0.0,361292,2018
1,0.0269,0.886,171823,2012
1,0.0305,0.907,1923,1992
1,0.0071,0.801,431259,2017
0,0.0,0.0,71668,2012
0,0.0,0.0,11246,2002
2,0.0036,0.847,58431,2016
4,0.0989,0.925,855433,2022
2,0.0721,0.924,527261,2019
5,0.0164,0.887,460885,2018
1,0.2701,0.903,28602,2007
2,0.1011,0.918,1029132,2022
0,0.0,0.0,11026,2004
2,0.1825,0.905,755,1996
1,0.2983,0.871,728791,2020
0,0.0,0.0,678489,2020
1,0.8618,0.767,9885,2005
2,0.2413,0.877,768,2001
0,0.0,0.0,660942,2021
1,0.0036,0.852,13885,2007
1,0.0014,0.628,37707,2009
1,0.0682,0.877,611489,2020
0,0.0,0.0,480105,2019
0,0.0,0.0,9966,2007
1,0.0096,0.901,1577,2004
2,0.0171,0.906,10331,1968
0,0.0,0.0,282813,2014
0,0.0,0.0,9529,1992
0,0.0,0.0,17609,2009
1,0.0032,0.91,49017,2014
3,0.0853,0.932,409582,2018
1,0.003,0.859,13515,2008
0,0.0,0.0,474764,2020
0,0.0,0.0,792678,2021
1,0.0184,0.926,10552,1985
0,0.0,0.0,615017,2019
1,0.0064,0.884,633604,2019
0,0.0,0.0,580,1987
2,0.013,0.812,627661,2020
0,0.0,0.0,923,1978
3,0.0049,0.805,11069,1996
1,0.0958,0.872,1023086,2022
0,0.0,0.0,503919,2019
0,0.0,0.0,780609,2022
0,0.0,0.0,432130,2017
2,0.0273,0.85,213646,1993
0,0.0,0.0,340837,2017
0,0.0,0.0,18334,1985
0,0.0,0.0,10307,1999
1,0.0209,0.893,388045,2016
0,0.0,0.0,27414,1984
1,0.5961,0.89,297608,2014
0,0.0,0.0,385320,2016
1,0.1022,0.826,546121,2020
0,0.0,0.0,29427,2010
0,0.0,0.0,10336,1997
0,0.0,0.0,523371,2020
2,0.0205,0.919,19543,2009
0,0.0,0.0,794960,2021
2,0.019,0.851,1576,2002
0,0.0,0.0,625814,2019
1,0.0051,0.834,7092,2004
2,0.0017,0.721,50698,2011
0,0.0,0.0,708336,2020
1,0.0046,0.901,49730,2011
1,0.0265,0.869,518158,2018
1,0.1497,0.923,1027160,2022
0,0.0,0.0,343674,2017
1,0.453,0.788,505058,2018
2,0.1328,0.888,10906,1992
1,0.0728,0.641,470229,2018
0,0.0,0.0,9669,1999
0,0.0,0.0,9406,1997
0,0.0,0.0,444149,2018
0,0.0,0.0,9426,1986
0,0.0,0.0,292280,2017
0,0.0,0.0,146301,2015
0,0.0,0.0,17692,1983
1,0.0179,0.911,452507,2017
1,0.5164,0.947,502416,2019
1,0.4058,0.935,329010,2016
0,0.0,0.0,9913,2005
0,0.0,0.0,150202,2013
0,0.0,0.0,11449,1979
1,0.0808,0.878,9711,2004
0,0.0,0.0,100241,2014
2,0.1059,0.817,10586,1996
2,0.1841,0.906,473149,2018
3,0.0581,0.926,571627,2019
0,0.0,0.0,19287,1996
4,0.0764,0.89,42941,2010
0,0.0,0.0,12700,2005
0,0.0,0.0,605804,2020
1,1.0402,0.833,34081,2002
2,0.1107,0.841,287424,2015
0,0.0,0.0,384521,2018
0,0.0,0.0,126172,2014
0,0.0,0.0,489430,2018
0,0.0,0.0,134597,2012
0,0.0,0.0,1547,1987
0,0.0,0.0,467012,2017
1,0.0079,0.866,161326,2008
0,0.0,0.0,84348,2012
2,0.2721,0.91,529149,2019
1,0.0065,0.88,11133,1986
1,0.1283,0.627,13190,2008
2,0.054,0.877,1946,1999
4,0.2223,0.915,3600,1998
0,0.0,0.0,1021591,2022
0,0.0,0.0,19898,2009
0,0.0,0.0,11531,2000
2,0.0232,0.907,382602,2016
0,0.0,0.0,6171,2003
3,0.0092,0.807,9980,1986
0,0.0,0.0,316154,2017
0,0.0,0.0,250574,2014
2,0.1617,0.898,11460,2005
4,0.0406,0.898,246196,2013
0,0.0,0.0,753453,2021
0,0.0,0.0,805,1968
1,0.0475,0.907,672741,2021
1,0.6746,0.921,393519,2016
0,0.0,0.0,738542,2020
1,0.0011,0.721,254474,2014
2,0.0055,0.715,396493,2017
0,0.0,0.0,65086,2012
1,0.0756,0.912,653598,2020
2,0.1813,0.905,241258,2016
2,0.0993,0.865,571384,2020
2,0.0078,0.857,806,2006
0,0.0,0.0,9035,2006
1,0.0783,0.88,467938,2017
0,0.0,0.0,184346,2014
8,0.0111,0.889,420648,2017
1,0.0327,0.925,381283,2017
1,0.0093,0.626,483202,2019
0,0.0,0.0,416234,2018
1,0.0307,0.707,8766,1996
1,0.1328,0.817,780766,2020
0,0.0,0.0,517116,2019
3,0.0305,0.912,846778,2022
0,0.0,0.0,10294,2007
1,0.0074,0.888,10829,2001
0,0.0,0.0,351211,2016
1,0.9111,0.761,11838,2002
0,0.0,0.0,659384,2021
7,0.0862,0.912,818480,2021
0,0.0,0.0,1975,2006
0,0.0,0.0,201223,2012
0,0.0,0.0,630392,2021
1,0.3853,0.923,329440,2016
0,0.0,0.0,492336,2018
2,0.0439,0.875,543286,2014
8,0.0224,0.9,241843,2014
2,0.0111,0.879,57789,1993
2,0.1102,0.908,716703,2020
7,0.0682,0.913,999114,2022
0,0.0,0.0,411143,2018
11,0.1059,0.906,617505,2020
0,0.0,0.0,513421,2019
1,0.4527,0.905,10053,2006
4,0.0783,0.884,554585,2020
2,0.0028,0.856,425972,2017
2,0.2247,0.936,932868,2022
2,0.0139,0.914,60898,1990
0,0.0,0.0,38410,2007
4,0.0042,0.807,398173,2018
1,0.0577,0.912,10216,1998
0,0.0,0.0,335866,2015
0,0.0,0.0,241863,2014
1,0.8463,0.82,76487,2012
4,0.2074,0.898,75338,1998
5,0.068,0.91,12212,2000
1,0.0794,0.769,11082,1988
0,0.0,0.0,10069,2006
2,0.0532,0.905,10361,2004
14,0.0874,0.917,593643,2022
3,0.0606,0.913,840526,2021
1,0.1336,0.621,852252,2022
0,0.0,0.0,469916,2018
0,0.0,0.0,420245,2017
0,0.0,0.0,14254,2009
0,0.0,0.0,70584,2011
0,0.0,0.0,10072,1987
2,0.0571,0.92,532814,2018
5,0.017,0.894,75735,2011
1,0.1378,0.913,9030,2008
0,0.0,0.0,791,2005
2,0.6593,0.912,58151,2011
0,0.0,0.0,38358,2010
0,0.0,0.0,276624,2016
3,0.1598,0.855,11618,1999
5,0.0991,0.916,12095,1999
1,0.0032,0.606,12903,2008
0,0.0,0.0,846867,2022
0,0.0,0.0,258193,2014
0,0.0,0.0,10160,1989
0,0.0,0.0,649524,2019
1,0.3255,0.808,41402,2010
0,0.0,0.0,132137,2012
1,0.0901,0.907,473165,2017
0,0.0,0.0,326,2006
1,0.0078,0.888,340601,2018
0,0.0,0.0,9042,2005
0,0.0,0.0,79316,2014
1,0.0467,0.901,351460,2017
1,0.0723,0.922,36075,1996
0,0.0,0.0,11683,2005
0,0.0,0.0,139455,2012
0,0.0,0.0,523139,2019
0,0.0,0.0,504982,2018
0,0.0,0.0,32219,2006
5,0.1013,0.909,13648,2008
0,0.0,0.0,9825,1999
0,0.0,0.0,77495,2011
2,0.4742,0.847,9092,1997
1,0.2842,0.924,6933,2008
0,0.0,0.0,11428,1992
0,0.0,0.0,539537,2020
1,0.021,0.918,13121,2007
0,0.0,0.0,11547,2003
1,0.1006,0.799,12122,1995
5,0.0682,0.912,179538,2013
0,0.0,0.0,11252,1998
2,0.1351,0.888,293670,2016
0,0.0,0.0,295011,2018
2,0.1589,0.932,8869,2002
0,0.0,0.0,16235,1982
0,0.0,0.0,1024530,2022
1,0.1098,0.748,10127,1988
4,0.0106,0.899,429417,2018
2,0.0154,0.883,599025,2021
1,0.0214,0.869,9946,1999
6,0.1169,0.89,10577,2000
1,0.1988,0.908,707131,2019
2,0.0473,0.909,13009,2008
0,0.0,0.0,257874,2013
0,0.0,0.0,46146,2010
8,0.051,0.921,674025,2020
0,0.0,0.0,8077,1992
1,0.032,0.922,459202,2017
0,0.0,0.0,115210,2012
0,0.0,0.0,14435,2009
1,0.0051,0.847,105814,1996
1,0.0074,0.831,155084,2014
1,0.0596,0.903,751394,2020
0,0.0,0.0,378018,2016
0,0.0,0.0,10493,1989
2,0.0088,0.895,73935,2012
0,0.0,0.0,159117,2013
0,0.0,0.0,254191,2014
0,0.0,0.0,34583,2010
2,0.0108,0.919,30974,2009
1,0.4036,0.927,514277,2018
0,0.0,0.0,272692,2014
0,0.0,0.0,336560,2015
1,0.1043,0.905,294963,2015
1,0.3903,0.776,426249,2018
0,0.0,0.0,313922,2015
0,0.0,0.0,465086,2020
0,0.0,0.0,9599,1988
0,0.0,0.0,623520,2019
1,0.0427,0.923,450932,2017
0,0.0,0.0,14211,2007
0,0.0,0.0,10779,1996
0,0.0,0.0,653615,2020
0,0.0,0.0,520466,2018
2,0.0116,0.912,17898,1985
0,0.0,0.0,672761,2020
1,0.2891,0.914,246403,2014
1,0.01,0.926,8914,1999
1,0.0388,0.816,475220,2018
0,0.0,0.0,378485,2016
2,0.0081,0.765,27769,1991
0,0.0,0.0,548473,2019
0,0.0,0.0,8814,2005
1,0.3554,0.912,623034,2018
1,0.0501,0.877,403964,2016
2,0.0129,0.924,83,2004
2,0.1422,0.916,11096,2005
0,0.0,0.0,273511,2014
2,0.0636,0.896,532671,2019
0,0.0,0.0,502406,2018
0,0.0,0.0,145135,2013
2,0.0189,0.896,455551,2017
1,0.0779,0.914,368031,2016
0,0.0,0.0,12707,1977
0,0.0,0.0,668343,2020
2,0.094,0.856,519337,2018
1,0.3787,0.697,10280,1996
1,0.0411,0.908,104755,2012
2,0.0097,0.774,84228,2011
9,0.0237,0.842,284564,2016
1,0.5189,0.704,38157,2002
1,0.0715,0.916,203835,2017
1,0.0636,0.68,435615,2020
0,0.0,0.0,355506,2016
2,0.228,0.921,406994,2017
1,0.0092,0.847,17918,1982
4,0.0034,0.793,10891,2004
0,0.0,0.0,1977,2009
0,0.0,0.0,428399,2017
0,0.0,0.0,455605,2018
1,0.0344,0.913,15212,2007
0,0.0,0.0,299245,2015
0,0.0,0.0,9463,1985
0,0.0,0.0,10306,1988
1,0.0043,0.906,9708,2006
2,0.0543,0.89,11979,2002
4,0.0974,0.93,3602,2006
0,0.0,0.0,10727,2003
0,0.0,0.0,400710,2017
1,0.0054,0.909,575776,2020
0,0.0,0.0,46261,2010
0,0.0,0.0,229839,2013
3,0.0172,0.867,9954,2006
1,0.3187,0.926,231001,2013
0,0.0,0.0,560362,2019
0,0.0,0.0,429467,2017
1,0.0559,0.749,741613,2020
2,0.0046,0.921,436274,2017
0,0.0,0.0,46441,2010
1,0.0613,0.859,996720,2022
4,0.1868,0.833,507076,2018
1,0.2411,0.759,622,1999
1,0.1847,0.907,549787,2019
1,0.0025,0.652,18781,2009
1,0.1539,0.931,10726,2002
0,0.0,0.0,366799,2012
4,0.0685,0.902,517764,2019
6,0.0155,0.825,1272,2007
0,0.0,0.0,542224,2020
6,0.0557,0.927,95993,2003
0,0.0,0.0,564082,2018
1,0.0425,0.777,63700,2010
0,0.0,0.0,207686,2013
0,0.0,0.0,9682,2006
0,0.0,0.0,65055,2011
0,0.0,0.0,354251,2015
0,0.0,0.0,15999,2000
6,0.1964,0.918,9276,1998
0,0.0,0.0,353345,2015
0,0.0,0.0,430231,2017
1,0.3849,0.884,10242,1962
3,0.1268,0.929,525460,2018
1,0.2133,0.656,23963,2009
1,0.0327,0.851,11879,1987
0,0.0,0.0,362826,2018
5,0.1542,0.918,13848,2007
1,0.5524,0.859,526051,2018
7,0.0637,0.913,472876,2017
5,0.0732,0.896,1551,1990
1,0.0165,0.834,8398,2007
0,0.0,0.0,837,1983
0,0.0,0.0,29426,2010
2,0.0367,0.868,284995,2014
2,0.0678,0.928,788929,2021
1,0.0242,0.757,424121,2018
1,0.0247,0.845,6404,1979
1,0.0167,0.769,632304,2020
1,0.1555,0.726,289712,2014
3,0.0836,0.885,53064,1992
0,0.0,0.0,356486,2015
3,0.2239,0.923,301365,2016
5,0.0138,0.875,2269,2006
2,0.0192,0.922,105904,2000
1,0.0077,0.901,21588,1994
0,0.0,0.0,28635,2001
1,0.0143,0.867,11075,1999
0,0.0,0.0,549294,2020
1,0.1304,0.925,505706,2019
4,0.0416,0.918,6069,1987
7,0.0893,0.919,12110,1995
6,0.0353,0.907,399366,2017
2,0.0052,0.804,724885,2021
2,0.0348,0.947,401561,2018
0,0.0,0.0,44037,2010
1,0.211,0.926,244566,2014
0,0.0,0.0,57876,2015
1,0.05,0.922,9616,2003
0,0.0,0.0,124470,2014
2,0.0414,0.934,10206,1992
3,0.0341,0.909,477462,2022
0,0.0,0.0,420707,2017
0,0.0,0.0,14451,2009
2,0.0254,0.926,996727,2022
3,0.1134,0.882,24001,2009
1,0.1217,0.889,838484,2022
0,0.0,0.0,9592,2006
3,0.0185,0.913,489064,2019
0,0.0,0.0,39862,2002
5,0.0155,0.899,46838,2010
7,0.0118,0.841,537190,2018
1,0.0222,0.914,86825,2013
1,0.5818,0.929,9411,1998
1,0.0282,0.895,1694,1985
0,0.0,0.0,19904,2009
0,0.0,0.0,18086,1988
2,0.0317,0.886,554739,2019
2,0.0163,0.909,5680,1988
2,0.0141,0.893,421792,2018
0,0.0,0.0,41965,1988
5,0.0206,0.878,852438,2022
0,0.0,0.0,82657,2014
0,0.0,0.0,335791,2016
0,0.0,0.0,9945,1998
1,0.1,0.923,9456,2000
4,0.023,0.945,362105,2015
2,0.0316,0.898,444109,2017
0,0.0,0.0,329289,2015
2,0.0419,0.928,571625,2020
0,0.0,0.0,15516,1972
0,0.0,0.0,1433,2001
2,0.057,0.925,13059,2008
0,0.0,0.0,97051,2012
2,0.055,0.932,168098,2016
6,0.2593,0.914,2046,2000
1,0.0095,0.811,115084,2012
1,0.0149,0.921,290637,2015
0,0.0,0.0,710217,2020
0,0.0,0.0,463602,2017
0,0.0,0.0,267806,2014
0,0.0,0.0,639798,2020
0,0.0,0.0,408149,2016
1,0.2122,0.608,38939,1972
1,0.0036,0.844,377264,2016
5,0.0054,0.808,27812,2005
1,0.0437,0.802,10185,2008
2,0.1602,0.919,791177,2022
2,0.0319,0.865,45657,2010
1,0.3042,0.891,529027,2005
1,0.0137,0.923,99942,2009
3,0.0278,0.914,218784,2015
4,0.0545,0.937,639477,2019
4,0.3634,0.919,41704,2001
0,0.0,0.0,12702,1991
0,0.0,0.0,287084,2014
2,0.0509,0.922,426814,2018
3,0.1062,0.918,165864,2013
1,0.0228,0.856,338676,2015
1,0.0052,0.897,180305,2014
4,0.0558,0.89,85133,2011
3,0.0136,0.875,1696,2005
3,0.0175,0.905,397873,2016
1,0.3535,0.798,503902,2018
0,0.0,0.0,50357,2011
3,0.0848,0.92,4961,1997
1,0.419,0.925,761563,2021
1,0.5443,0.698,9696,2001
3,0.097,0.931,635,1987
4,0.0193,0.884,523593,2018
2,0.0127,0.892,39973,1978
1,0.1086,0.937,985,1977
0,0.0,0.0,421285,2018
1,0.5661,0.654,36599,1980
3,0.0918,0.935,49950,2011
0,0.0,0.0,934207,2022
1,0.6894,0.914,763,1992
0,0.0,0.0,312831,2015
2,0.0481,0.867,340103,2016
1,0.003,0.88,77949,2011
4,0.097,0.892,11377,1999
1,0.6907,0.898,511817,2022
0,0.0,0.0,50719,1987
5,0.0492,0.882,411805,2016
1,0.0143,0.9,528091,2019
3,0.2456,0.911,528985,2019
0,0.0,0.0,12142,2005
0,0.0,0.0,27297,2009
5,0.0288,0.913,406052,2016
2,0.0946,0.921,469722,2017
1,0.0404,0.898,25748,1992
1,0.1486,0.856,631322,2019
1,0.0932,0.892,59115,2011
1,0.0165,0.909,25155,1987
0,0.0,0.0,394830,2017
6,0.7494,0.882,10605,2002
0,0.0,0.0,2637,2002
1,0.6209,0.908,18476,2009
3,0.0306,0.917,159638,2013
1,0.4589,0.861,105877,2007
0,0.0,0.0,418078,2017
3,0.0578,0.916,438463,2016
0,0.0,0.0,10008,2005
0,0.0,0.0,11880,2002
0,0.0,0.0,15301,1983
2,0.0374,0.907,28676,1985
2,0.0148,0.91,489939,2018
0,0.0,0.0,682810,2020
1,0.0076,0.736,146203,2013
1,0.0042,0.928,372343,2017
2,0.0722,0.901,10578,2003
0,0.0,0.0,414145,2009
4,0.0483,0.914,446101,2018
0,0.0,0.0,347849,2015
1,0.1364,0.861,10395,1994
4,0.0637,0.914,10304,2004
1,0.4857,0.908,610394,2019
6,0.1236,0.926,11850,1978
0,0.0,0.0,10576,1983
5,0.048,0.931,614017,2019
0,0.0,0.0,28739,2009
3,0.0232,0.78,795522,2021
0,0.0,0.0,44132,1975
2,0.0567,0.912,67748,2011
0,0.0,0.0,226948,2013
1,0.002,0.808,241842,2014
0,0.0,0.0,8408,1985
0,0.0,0.0,573560,2019
0,0.0,0.0,242606,2017
3,0.0687,0.93,280892,2013
0,0.0,0.0,210947,2014
0,0.0,0.0,558294,2019
8,0.037,0.913,457943,2018
0,0.0,0.0,77883,2012
6,0.1658,0.92,10292,2005
2,0.1938,0.901,2655,2000
1,0.5599,0.895,582913,2019
1,0.2317,0.879,8843,2000
2,0.0345,0.914,10973,1954
4,0.044,0.877,348291,1998
0,0.0,0.0,614205,2019
3,0.1817,0.889,11773,1960
0,0.0,0.0,12590,2002
0,0.0,0.0,11481,1965
0,0.0,0.0,25983,2009
0,0.0,0.0,333674,2016
0,0.0,0.0,9666,2003
1,0.02,0.802,226140,2014
0,0.0,0.0,730167,2022
0,0.0,0.0,12521,1989
8,0.0597,0.897,630766,2020
3,0.1116,0.901,2654,1995
3,0.0172,0.841,3603,2007
0,0.0,0.0,467632,2018
2,0.134,0.76,20126,1975
0,0.0,0.0,5237,1992
0,0.0,0.0,457955,2018
2,0.0161,0.697,252190,2014
2,0.1482,0.923,77321,1985
0,0.0,0.0,70740,2010
1,0.0395,0.873,17792,1991
0,0.0,0.0,13022,2007
1,0.0067,0.719,516850,2018
2,0.0052,0.886,71469,2011
4,0.0187,0.822,1679,1955
0,0.0,0.0,6488,1990
1,0.2471,0.849,83705,2011
0,0.0,0.0,6312,2001
2,0.5818,0.926,18392,1995
1,0.134,0.895,9542,1986
1,0.0803,0.93,320048,2015
5,0.013,0.909,314405,2015
0,0.0,0.0,532973,2018
0,0.0,0.0,10344,1989
0,0.0,0.0,10885,2008
1,0.0043,0.881,78383,2013
1,0.0128,0.893,368182,2016
1,0.74,0.86,10768,1981
0,0.0,0.0,28794,1981
1,0.0589,0.927,11495,1984
4,0.0092,0.904,36685,1975
5,0.1787,0.935,21786,2006
4,0.0673,0.93,10836,2001
0,0.0,0.0,409617,2017
0,0.0,0.0,13310,2008
0,0.0,0.0,886083,2022
0,0.0,0.0,341006,2016
0,0.0,0.0,566949,2018
2,0.5436,0.874,1024535,2022
2,0.1194,0.929,512936,2018
4,0.0193,0.872,256522,2013
0,0.0,0.0,323262,2016
0,0.0,0.0,336455,2016
1,0.1909,0.918,380124,2016
2,0.1455,0.905,419706,2019
3,0.0609,0.924,36419,2009
2,0.013,0.913,412546,2018
0,0.0,0.0,16288,1987
1,0.0065,0.856,40466,2000
2,0.1365,0.892,523638,2021
0,0.0,0.0,535581,2019
2,0.2801,0.923,296626,2014
8,0.0477,0.898,11815,1958
0,0.0,0.0,534072,2021
0,0.0,0.0,332689,2015
1,0.2955,0.673,823491,2022
0,0.0,0.0,27740,1987
0,0.0,0.0,40041,1981
1,0.0375,0.915,24126,1993
0,0.0,0.0,976455,2022
0,0.0,0.0,1678,1954
1,0.0411,0.924,9009,2005
0,0.0,0.0,375355,2016
0,0.0,0.0,297160,2017
0,0.0,0.0,8691,1981
0,0.0,0.0,425931,2017
0,0.0,0.0,1025190,2022
5,0.0489,0.92,429733,2017
1,0.0143,0.637,10226,2003
1,0.0081,0.832,98948,2012
0,0.0,0.0,982312,2022
1,0.005,0.909,11974,1989
0,0.0,0.0,461928,2018
1,0.0949,0.935,374052,2016
1,0.1471,0.747,7219,1979
1,0.0133,0.834,842715,2021
1,0.09,0.819,608654,2019
2,0.2452,0.927,9423,1999
1,0.0156,0.648,11868,1958
0,0.0,0.0,56906,2011
0,0.0,0.0,27374,2009
0,0.0,0.0,79582,2011
2,0.0424,0.931,447344,1992
2,0.0206,0.909,246741,2014
0,0.0,0.0,9796,2006
1,0.0076,0.89,126277,2012
1,0.0324,0.904,17343,1971
2,0.0091,0.936,9457,1998
13,0.247,0.858,140174,2012
1,0.0498,0.846,9538,1981
0,0.0,0.0,16342,2008
2,0.0963,0.933,18238,2009
4,0.0633,0.901,8851,1958
0,0.0,0.0,11908,2006
1,0.006,0.712,19236,1989
3,0.0331,0.894,722780,2021
1,0.076,0.894,602288,2021
0,0.0,0.0,550201,2018
0,0.0,0.0,159092,2013
0,0.0,0.0,362057,2016
6,0.0059,0.8,10092,2005
1,0.0087,0.895,363126,2017
0,0.0,0.0,16266,2008
3,0.005,0.839,711705,2020
2,0.0148,0.91,16205,2007
0,0.0,0.0,21159,1964
1,0.722,0.92,448432,2018
5,0.0802,0.898,9877,1998
1,0.0364,0.915,480410,2017
1,0.0059,0.693,20345,1970
1,0.0906,0.918,492621,2016
2,0.0764,0.881,985890,2022
0,0.0,0.0,123103,2012
0,0.0,0.0,13812,2008
1,0.0242,0.906,415010,2017
0,0.0,0.0,301846,2015
0,0.0,0.0,13220,2008
0,0.0,0.0,317903,2015
0,0.0,0.0,927771,2022
0,0.0,0.0,38541,2012
0,0.0,0.0,561859,2018
4,0.0061,0.813,10776,1986
1,0.3997,0.937,557557,2018
6,0.0924,0.911,459928,2017
1,0.2828,0.826,611605,2019
0,0.0,0.0,243940,2015
0,0.0,0.0,18983,1956
1,0.0677,0.918,505423,2019
10,0.0603,0.911,293970,2015
1,0.3013,0.952,9890,2004
0,0.0,0.0,7182,2005
0,0.0,0.0,203101,2011
0,0.0,0.0,550412,2018
1,0.0023,0.81,429476,2018
2,0.0075,0.868,9997,2007
1,0.4178,0.657,381325,2016
8,0.0229,0.909,290825,2016
0,0.0,0.0,992499,2022
0,0.0,0.0,11954,1985
1,0.2236,0.939,41771,1992
2,0.2854,0.937,36095,1997
1,0.0683,0.929,73588,2011
3,0.0105,0.854,729454,2022
1,0.4833,0.624,123105,2012
1,0.1215,0.843,37936,1981
1,0.014,0.906,17897,1973
1,0.1402,0.926,11591,1983
2,0.0997,0.92,10657,1993
0,0.0,0.0,17618,2009
0,0.0,0.0,11494,2006
3,0.083,0.917,501851,2018
0,0.0,0.0,12205,2002
1,0.0089,0.915,53567,2012
1,0.0041,0.862,42903,2005
0,0.0,0.0,36232,1988
0,0.0,0.0,17038,2007
1,0.0858,0.932,28324,1977
1,0.2764,0.847,46429,2012
0,0.0,0.0,216539,2013
3,0.134,0.911,2212,1997
0,0.0,0.0,782654,2018
1,0.0063,0.673,312793,2015
0,0.0,0.0,11804,2005
0,0.0,0.0,10706,2001
4,0.0674,0.911,29756,1960
4,0.0376,0.929,21935,2007
0,0.0,0.0,3036,1994
