id,year,symmetry,neg_space,complexity,mass_y,mass_x,text_area,text_y,text_regions,text_x,text_top,text_w,text_h,align_score,thirds_dist,n_blocks,balance,harmony,diagonal_score,pyramid_shift
58802,2007,0.76,0.16,0.26,0.53,0.53,0.3522,0.4981,495.0,0.0347,0.0,0.9091,0.2302,0.06,0.24,6.0,0.03,0.91,0.24,0.06
3290,1998,0.8,0.24,0.12,0.48,0.48,0.2442,0.4923,362.0,0.0114,0.3629,0.9458,0.1794,0.04,0.24,12.0,0.04,0.94,0.24,0.09
44225,2010,0.8,0.04,0.23,0.5,0.49,0.3868,0.5111,318.0,0.0923,0.0166,0.7929,0.2969,0.08,0.24,5.0,0.07,0.91,0.19,0.01
598983,2018,0.76,0.36,0.04,0.56,0.54,0.0303,0.559,62.0,0.0268,0.8345,0.9435,0.0557,0.1,0.23,4.0,0.08,0.94,0.22,0.15
505239,1974,0.85,0.71,0.07,0.6,0.37,0.2007,0.5167,176.0,0.0,0.6257,1.0,0.3318,0.04,0.18,6.0,0.18,0.91,0.1,0.28
105663,1977,0.85,0.32,0.16,0.42,0.54,0.252,0.418,226.0,0.1489,0.7862,0.7041,0.1529,0.08,0.19,7.0,0.07,0.94,0.26,-0.12
988234,2022,0.78,0.03,0.26,0.52,0.5,0.4997,0.4981,576.0,0.015,0.0357,0.9662,0.2003,0.13,0.24,4.0,0.03,0.91,0.29,0.0
696673,2020,0.91,0.11,0.15,0.61,0.48,0.0913,0.6055,139.0,0.2935,0.7479,0.3955,0.2231,0.05,0.24,9.0,0.15,0.91,0.28,-0.04
423038,2016,0.81,0.05,0.24,0.5,0.52,0.4496,0.4891,507.0,0.1846,0.6227,0.6561,0.2248,0.05,0.24,6.0,0.03,0.94,0.4,-0.01
663662,2019,0.8,0.09,0.25,0.45,0.45,0.4165,0.507,645.0,0.0291,0.1221,0.7747,0.2171,0.05,0.24,6.0,0.11,0.94,0.32,0.09
496200,2014,0.85,0.35,0.17,0.41,0.5,0.3183,0.4246,496.0,0.2084,0.0342,0.7697,0.1862,0.05,0.21,7.0,0.1,0.94,0.34,0.1
102794,1998,0.8,0.06,0.26,0.53,0.51,0.4897,0.4982,629.0,0.1188,0.6369,0.7932,0.3244,0.1,0.24,4.0,0.03,0.87,0.34,-0.1
148644,2012,0.93,0.53,0.1,0.57,0.48,0.2011,0.4842,392.0,0.1421,0.0164,0.7138,0.1623,0.12,0.23,4.0,0.05,0.87,0.07,0.08
737737,2021,0.79,0.06,0.21,0.55,0.49,0.2987,0.4916,474.0,0.2522,0.7013,0.5523,0.2987,0.05,0.24,10.0,0.09,0.91,0.31,-0.11
808865,2021,0.89,0.57,0.05,0.55,0.54,0.0892,0.5196,138.0,0.0265,0.5497,0.9518,0.1811,0.11,0.21,4.0,0.09,0.87,0.12,0.06
417775,1999,0.87,0.07,0.14,0.47,0.48,0.2359,0.4931,478.0,0.0,0.0251,0.9832,0.3257,0.08,0.24,7.0,0.08,0.87,0.15,-0.07
366969,2015,0.86,0.11,0.2,0.47,0.5,0.3145,0.5191,389.0,0.0298,0.0,0.9414,0.1591,0.05,0.24,12.0,0.09,0.94,0.27,0.04
312448,2006,0.78,0.02,0.29,0.49,0.53,0.5125,0.4995,734.0,0.0,0.0,0.9927,0.2186,0.05,0.24,5.0,0.07,0.91,0.32,0.01
85204,1983,0.74,0.52,0.1,0.44,0.48,0.2139,0.4762,353.0,0.0,0.1266,1.0,0.208,0.05,0.23,8.0,0.07,0.91,0.49,0.06
544294,2018,0.89,0.24,0.11,0.44,0.57,0.1515,0.4886,90.0,0.2036,0.0236,0.7754,0.1604,0.04,0.24,11.0,0.12,0.94,0.15,-0.22
252208,2014,0.85,0.24,0.19,0.4,0.51,0.2874,0.4289,401.0,0.0346,0.6826,0.9298,0.2536,0.04,0.24,11.0,0.11,0.91,0.37,-0.11
29389,1973,0.78,0.32,0.16,0.51,0.5,0.4158,0.4618,465.0,0.0821,0.7608,0.8211,0.2274,0.1,0.23,5.0,0.02,0.94,0.37,-0.13
972711,2022,0.9,0.25,0.14,0.45,0.5,0.178,0.4709,252.0,0.1948,0.0284,0.7716,0.3031,0.09,0.23,6.0,0.06,0.94,0.34,0.12
445101,2005,0.9,0.4,0.07,0.34,0.5,0.1194,0.4711,200.0,0.0,0.1963,0.9975,0.1092,0.11,0.17,6.0,0.2,0.91,0.07,-0.13
391069,1969,0.92,0.47,0.08,0.38,0.49,0.2242,0.4703,282.0,0.0,0.0474,1.0,0.2477,0.05,0.23,7.0,0.15,0.91,0.15,-0.17
446200,2015,0.76,0.07,0.21,0.4,0.5,0.224,0.5039,295.0,0.0,0.0121,1.0,0.2611,0.03,0.24,16.0,0.17,0.91,0.23,-0.02
308467,2013,0.84,0.12,0.21,0.54,0.48,0.3173,0.4842,339.0,0.0,0.0114,0.9907,0.1588,0.04,0.24,10.0,0.05,0.91,0.35,0.02
386269,2016,0.79,0.23,0.18,0.52,0.46,0.422,0.4777,714.0,0.023,0.6371,0.9463,0.3098,0.14,0.24,4.0,0.04,0.91,0.22,0.1
83820,1979,0.92,0.57,0.13,0.5,0.51,0.27,0.5015,313.0,0.179,0.748,0.6351,0.1623,0.13,0.17,4.0,0.0,0.91,0.35,-0.16
899840,2022,0.75,0.1,0.26,0.53,0.49,0.2235,0.5143,333.0,0.0103,0.4053,0.6384,0.2315,0.04,0.23,9.0,0.06,-1.0,0.18,-0.0
980185,2022,0.9,0.34,0.12,0.59,0.51,0.2041,0.5097,375.0,0.1981,0.7256,0.7714,0.2526,0.04,0.23,14.0,0.14,0.94,0.27,-0.02
25574,2007,0.78,0.05,0.22,0.57,0.5,0.3844,0.5158,625.0,0.0015,0.7381,0.9968,0.2277,0.07,0.24,6.0,0.03,0.94,0.37,0.12
255261,2014,0.78,0.1,0.22,0.51,0.51,0.5285,0.4981,689.0,0.1652,0.0766,0.7854,0.2878,0.17,0.24,4.0,0.03,0.91,0.34,0.04
27752,2007,0.74,0.07,0.23,0.42,0.51,0.2857,0.4253,428.0,0.0386,0.0,0.9614,0.3138,0.05,0.24,9.0,0.19,0.91,0.42,-0.08
209582,2007,0.79,0.08,0.17,0.51,0.5,0.2496,0.4719,366.0,0.1069,0.0078,0.891,0.1074,0.05,0.24,9.0,0.05,0.91,0.26,0.04
29168,2004,0.85,0.12,0.18,0.49,0.47,0.3541,0.495,483.0,0.0,0.0,1.0,0.2093,0.13,0.24,5.0,0.04,0.94,0.39,-0.12
483400,2017,0.88,0.23,0.08,0.51,0.56,0.1212,0.5205,106.0,0.0804,0.8493,0.845,0.1263,0.02,0.24,14.0,0.07,0.94,0.18,0.05
91172,1989,0.84,0.11,0.22,0.44,0.51,0.261,0.4571,342.0,0.1003,0.0433,0.8997,0.2692,0.08,0.24,6.0,0.1,0.91,0.42,0.05
549077,2018,0.86,0.15,0.19,0.48,0.48,0.3429,0.5711,296.0,0.0552,0.0733,0.8886,0.0767,0.06,0.22,8.0,0.1,0.91,0.3,0.07
153490,1994,0.81,0.12,0.19,0.47,0.52,0.3953,0.4851,399.0,0.0667,0.5513,0.8227,0.1399,0.09,0.24,7.0,0.04,0.91,0.33,-0.13
40366,1986,0.84,0.17,0.12,0.56,0.51,0.115,0.4512,162.0,0.0362,0.0,0.9638,0.2049,0.03,0.24,15.0,0.08,0.91,0.16,0.04
752307,2020,0.92,0.34,0.18,0.5,0.51,0.1641,0.5101,328.0,0.0609,0.6498,0.8763,0.0789,0.05,0.23,12.0,0.03,0.94,0.36,-0.06
738168,2020,0.81,0.06,0.21,0.42,0.53,0.243,0.4298,407.0,0.2427,0.4112,0.5459,0.1907,0.08,0.24,7.0,0.1,0.91,0.35,0.02
290732,2011,0.89,0.52,0.14,0.45,0.51,0.2723,0.5169,441.0,0.0075,0.0191,0.9722,0.1796,0.05,0.17,4.0,0.07,0.91,0.37,-0.15
97601,2006,0.8,0.13,0.2,0.5,0.45,0.3269,0.5008,494.0,0.0034,0.2724,0.5237,0.2877,0.04,0.24,10.0,0.07,0.91,0.5,-0.02
330900,2015,0.84,0.16,0.2,0.51,0.49,0.1677,0.4571,204.0,0.0173,0.4096,0.9657,0.2868,0.07,0.24,7.0,0.03,0.94,0.11,0.07
844537,2021,0.83,0.21,0.13,0.61,0.52,0.1804,0.5058,236.0,0.0714,0.6245,0.8602,0.3348,0.04,0.22,12.0,0.17,0.94,0.19,-0.08
66762,1978,0.8,0.39,0.18,0.44,0.47,0.3123,0.4215,394.0,0.1857,0.7997,0.6031,0.1142,0.06,0.17,9.0,0.05,0.94,0.37,-0.16
272101,2014,0.85,0.12,0.19,0.45,0.49,0.2941,0.4771,416.0,0.0,0.0,1.0,0.1739,0.05,0.24,9.0,0.15,0.94,0.31,-0.05
869528,2020,0.88,0.12,0.22,0.45,0.53,0.2565,0.4799,435.0,0.0601,0.027,0.8779,0.252,0.1,0.23,5.0,0.12,0.91,0.4,0.06
42671,2003,0.89,0.04,0.19,0.43,0.51,0.2336,0.4665,247.0,0.1097,0.0421,0.7433,0.2379,0.06,0.24,6.0,0.12,0.91,0.23,0.05
27682,2001,0.79,0.03,0.24,0.51,0.48,0.3754,0.5273,459.0,0.0679,0.6807,0.8733,0.1831,0.06,0.24,6.0,0.02,0.91,0.31,-0.04
30792,1971,0.75,0.19,0.16,0.43,0.54,0.3281,0.5151,447.0,0.0464,0.0342,0.9023,0.2506,0.06,0.24,8.0,0.07,0.91,0.25,0.02
462035,2018,0.9,0.28,0.12,0.48,0.49,0.15,0.4408,215.0,0.0757,0.7022,0.8447,0.2141,0.08,0.24,8.0,0.09,0.87,0.12,-0.12
294083,2014,0.91,0.2,0.12,0.53,0.49,0.1837,0.5256,163.0,0.0,0.0154,1.0,0.1711,0.05,0.23,12.0,0.06,0.94,0.16,-0.09
186349,1977,0.68,0.25,0.17,0.58,0.49,0.2635,0.4866,586.0,0.0996,0.7846,0.8066,0.1777,0.05,0.18,10.0,0.1,0.91,0.32,-0.02
293290,2008,0.89,0.12,0.16,0.51,0.51,0.2606,0.4779,255.0,0.1491,0.561,0.6706,0.1968,0.05,0.22,10.0,0.02,0.91,0.64,0.04
94583,2007,0.77,0.2,0.2,0.5,0.5,0.3921,0.5122,535.0,0.1423,0.4668,0.7347,0.2695,0.06,0.23,9.0,0.0,0.91,0.29,0.03
34089,1960,0.67,0.5,0.09,0.5,0.51,0.2038,0.4909,325.0,0.5184,0.6706,0.276,0.1288,0.06,0.24,10.0,0.02,0.94,0.29,-0.12
88559,2004,0.78,0.17,0.18,0.56,0.46,0.2857,0.5502,775.0,0.0082,0.7849,0.9918,0.2151,0.08,0.24,7.0,0.04,0.87,0.17,0.09
353093,2015,0.86,0.21,0.14,0.57,0.48,0.1442,0.5489,235.0,0.0111,0.615,0.9444,0.1503,0.02,0.24,22.0,0.04,0.94,0.41,0.25
73146,1987,0.77,0.14,0.19,0.43,0.52,0.4236,0.4728,603.0,0.2285,0.7663,0.5431,0.1669,0.1,0.24,3.0,0.07,0.87,0.15,-0.14
297455,2012,0.85,0.05,0.25,0.41,0.49,0.346,0.4781,408.0,0.0,0.0472,1.0,0.2828,0.03,0.24,13.0,0.16,0.94,0.28,-0.05
110336,1957,0.89,0.54,0.1,0.57,0.49,0.2119,0.5061,365.0,0.0257,0.635,0.9329,0.1555,0.08,0.22,4.0,0.13,0.91,0.4,0.03
726217,2020,0.83,0.17,0.16,0.56,0.48,0.3249,0.5284,461.0,0.0239,0.6677,0.9463,0.2863,0.07,0.22,7.0,0.09,0.94,0.29,-0.05
407948,2015,0.79,0.15,0.17,0.55,0.52,0.2503,0.5144,304.0,0.0904,0.7152,0.8193,0.2077,0.05,0.24,9.0,0.06,0.91,0.23,-0.13
90120,2001,0.75,0.48,0.16,0.54,0.37,0.2934,0.463,519.0,0.002,0.7082,0.9853,0.2541,0.05,0.22,7.0,0.15,0.91,0.15,0.12
83857,1980,0.94,0.73,0.05,0.61,0.52,0.1265,0.4706,179.0,0.1314,0.7797,0.7373,0.1347,0.07,0.11,7.0,0.16,0.94,0.04,0.14
354623,1969,0.87,0.15,0.13,0.57,0.51,0.1992,0.5071,249.0,0.1043,0.6714,0.7901,0.2859,0.06,0.23,10.0,0.07,0.91,0.22,-0.16
169150,1999,0.81,0.06,0.16,0.58,0.54,0.2663,0.5432,327.0,0.0827,0.7699,0.8575,0.2095,0.03,0.24,18.0,0.17,0.91,0.32,-0.04
102510,1991,0.73,0.14,0.16,0.66,0.58,0.1018,0.5754,103.0,0.0181,0.7947,0.9819,0.2053,0.04,0.24,14.0,0.22,0.91,0.29,-0.07
98197,2011,0.77,0.24,0.14,0.48,0.52,0.1716,0.514,142.0,0.0,0.6396,0.6618,0.3,0.05,0.24,11.0,0.05,0.87,0.47,0.03
368590,2017,0.9,0.58,0.1,0.42,0.53,0.2396,0.4969,323.0,0.0279,0.0323,0.9648,0.1848,0.07,0.22,8.0,0.17,0.93,0.03,-0.12
27226,2008,0.84,0.05,0.2,0.46,0.53,0.3526,0.4994,566.0,0.287,0.1427,0.4637,0.3098,0.08,0.24,7.0,0.08,0.91,0.25,0.04
585649,2018,0.77,0.08,0.17,0.51,0.49,0.0941,0.4519,190.0,0.2056,0.7067,0.5888,0.2135,0.04,0.24,16.0,0.02,0.94,0.26,-0.13
897954,2021,0.88,0.36,0.11,0.45,0.5,0.2157,0.5479,230.0,0.0772,0.0907,0.8454,0.1948,0.04,0.23,8.0,0.12,0.94,0.3,-0.11
21163,2006,0.89,0.42,0.07,0.51,0.47,0.1867,0.4483,204.0,0.1057,0.1005,0.7758,0.2481,0.06,0.19,9.0,0.05,0.91,0.23,0.17
1032385,2022,0.92,0.09,0.15,0.48,0.44,0.0921,0.4328,63.0,0.0846,0.4188,0.6839,0.2265,0.04,0.24,11.0,0.09,0.94,0.33,0.12
135760,2004,0.75,0.12,0.17,0.54,0.49,0.4648,0.5253,292.0,0.0001,0.2402,0.9999,0.2403,0.16,0.24,3.0,0.03,0.94,0.41,0.12
679066,2015,0.81,0.08,0.26,0.48,0.51,0.3486,0.5096,554.0,0.0,0.8494,0.9555,0.1506,0.05,0.24,12.0,0.07,0.91,0.31,0.11
29683,1995,0.78,0.22,0.11,0.46,0.46,0.1758,0.5256,252.0,0.1261,0.0418,0.8481,0.1283,0.04,0.24,15.0,0.07,0.91,0.3,-0.03
126487,1980,0.77,0.05,0.21,0.51,0.49,0.4024,0.4517,313.0,0.0904,0.6416,0.8271,0.293,0.04,0.24,7.0,0.06,0.91,0.45,-0.04
109100,1975,0.79,0.26,0.15,0.63,0.52,0.2885,0.5103,537.0,0.0,0.9013,1.0,0.0987,0.06,0.24,10.0,0.14,0.94,0.33,0.15
276086,2004,0.89,0.12,0.18,0.38,0.48,0.239,0.4824,463.0,0.035,0.0405,0.9428,0.1456,0.08,0.24,7.0,0.21,0.91,0.27,-0.02
84991,1981,0.74,0.39,0.11,0.55,0.46,0.1752,0.4558,143.0,0.0103,0.0409,0.9897,0.3097,0.08,0.23,6.0,0.11,0.94,0.21,0.07
119212,1965,0.63,0.27,0.18,0.57,0.49,0.4397,0.5077,673.0,0.0,0.4003,1.0,0.3097,0.05,0.24,6.0,0.06,0.87,0.55,0.05
953754,2021,0.71,0.26,0.13,0.43,0.41,0.1725,0.4118,158.0,0.0337,0.0837,0.5644,0.2159,0.05,0.24,12.0,0.13,0.87,0.24,0.17
85172,1989,0.77,0.09,0.17,0.39,0.47,0.2956,0.3829,482.0,0.0062,0.0,0.9771,0.0802,0.14,0.24,3.0,0.16,0.91,0.27,0.01
719033,2020,0.93,0.52,0.11,0.48,0.48,0.1322,0.4385,171.0,0.0229,0.7952,0.9523,0.1075,0.04,0.21,9.0,0.05,0.91,0.51,0.17
950120,2022,0.8,0.3,0.09,0.49,0.52,0.1153,0.5452,221.0,0.0796,0.4615,0.8379,0.0769,0.06,0.24,8.0,0.05,0.87,0.22,-0.02
45577,1955,0.69,0.32,0.16,0.56,0.51,0.3451,0.5045,384.0,0.34,0.5012,0.66,0.2319,0.06,0.24,9.0,0.08,0.94,0.51,0.08
84183,1978,0.89,0.17,0.13,0.53,0.51,0.2342,0.5167,317.0,-1.0,-1.0,-1.0,-1.0,0.14,0.24,3.0,0.09,0.91,0.37,0.09
39509,2009,0.76,0.05,0.16,0.38,0.48,0.3084,0.5242,402.0,0.009,0.0166,0.9895,0.1353,0.05,0.24,9.0,0.17,0.91,0.23,0.05
731727,2020,0.87,0.4,0.12,0.41,0.48,0.1992,0.4864,319.0,0.334,0.0651,0.3899,0.2085,0.04,0.22,12.0,0.14,0.91,0.38,0.21
472814,2017,0.9,0.7,0.08,0.46,0.48,0.0778,0.4764,134.0,0.1078,0.6344,0.7844,0.0496,0.05,0.22,6.0,0.04,0.87,0.1,-0.07
423930,2016,0.83,0.09,0.18,0.52,0.5,0.2433,0.4958,290.0,0.0,0.7247,1.0,0.2327,0.05,0.24,12.0,0.04,0.91,0.3,-0.02
232319,2014,0.86,0.06,0.24,0.45,0.47,0.1418,0.5232,189.0,0.0,0.0812,1.0,0.2908,0.03,0.24,14.0,0.13,0.91,0.22,0.03
653793,2019,0.95,0.3,0.1,0.39,0.5,0.0334,0.4696,35.0,0.1109,0.5808,0.8105,0.2435,0.06,0.19,8.0,0.15,0.94,0.38,-0.23
993867,2022,0.89,0.24,0.09,0.62,0.48,0.117,0.5044,217.0,0.0327,0.7001,0.9326,0.188,0.1,0.2,6.0,0.07,0.91,0.18,0.24
82018,2011,0.56,0.35,0.14,0.57,0.5,0.2305,0.5229,647.0,0.0259,0.6957,0.9741,0.1685,0.05,0.24,10.0,0.04,0.87,0.21,-0.02
36941,2003,0.77,0.32,0.18,0.43,0.5,0.472,0.4925,836.0,0.1082,0.0,0.8812,0.1999,0.01,0.22,2.0,0.07,0.91,0.33,0.11
454865,2017,0.91,0.16,0.15,0.43,0.49,0.1354,0.5229,171.0,0.0249,0.023,0.9472,0.1388,0.04,0.24,14.0,0.11,0.94,0.51,-0.03
440207,2016,0.88,0.14,0.15,0.47,0.49,0.1202,0.5353,134.0,0.2703,0.1184,0.4555,0.3048,0.04,0.24,15.0,0.05,0.94,0.18,0.16
42906,1989,0.69,0.14,0.2,0.53,0.41,0.2052,0.5463,282.0,0.4196,0.5791,0.5804,0.2819,0.06,0.24,9.0,0.13,0.91,0.26,0.03
27474,2003,0.88,0.12,0.15,0.35,0.49,0.1795,0.5142,309.0,0.0781,0.0129,0.8154,0.2318,0.03,0.24,16.0,0.24,0.91,0.3,-0.09
389856,2016,0.86,0.32,0.13,0.54,0.49,0.1488,0.5106,301.0,0.0259,0.2988,0.9199,0.2378,0.04,0.24,11.0,0.03,0.94,0.43,-0.0
1008385,2022,0.84,0.08,0.19,0.58,0.52,0.3104,0.4949,300.0,0.1284,0.7377,0.7597,0.2623,0.1,0.24,7.0,0.14,0.91,0.22,-0.09
762645,2020,0.95,0.46,0.1,0.54,0.52,0.0845,0.4203,110.0,0.1048,0.2027,0.8265,0.1582,0.05,0.21,10.0,0.07,0.91,0.0,-0.06
120325,2007,0.68,0.05,0.24,0.5,0.51,0.4423,0.4966,486.0,0.6148,0.7164,0.3852,0.1582,0.06,0.24,7.0,0.01,0.91,0.28,0.06
72073,2001,0.91,0.63,0.09,0.6,0.5,0.1519,0.482,374.0,0.0157,0.6678,0.9526,0.1437,0.05,0.2,9.0,0.07,0.91,0.09,0.01
106473,1990,0.72,0.19,0.18,0.49,0.47,0.3589,0.498,496.0,0.0318,0.6996,0.3906,0.0961,0.07,0.24,8.0,0.06,0.94,0.34,-0.02
589812,2019,0.81,0.16,0.12,0.47,0.47,0.1582,0.4426,115.0,0.189,0.7742,0.7656,0.2154,0.05,0.23,9.0,0.06,0.91,0.29,-0.02
27825,1990,0.77,0.11,0.17,0.46,0.54,0.3125,0.4981,414.0,-1.0,-1.0,-1.0,-1.0,0.06,0.24,8.0,0.06,0.91,0.26,0.01
378991,2015,0.8,0.12,0.16,0.55,0.51,0.4173,0.4938,424.0,0.0456,0.6474,0.9107,0.2253,0.08,0.24,7.0,0.05,0.91,0.49,-0.0
407303,2016,0.8,0.05,0.26,0.41,0.49,0.4625,0.4852,594.0,0.0191,0.0088,0.957,0.1871,0.15,0.24,4.0,0.14,0.91,0.35,-0.0
283548,1987,0.65,0.08,0.26,0.51,0.46,0.8686,0.4981,1477.0,-1.0,-1.0,-1.0,-1.0,0.0,0.24,2.0,0.04,0.94,0.33,0.05
41920,2002,0.85,0.08,0.18,0.6,0.5,0.1364,0.5886,169.0,0.3115,0.584,0.5547,0.1772,0.04,0.24,14.0,0.11,0.94,0.37,0.16
398765,2016,0.89,0.14,0.21,0.41,0.5,0.2061,0.5472,228.0,0.2602,0.0903,0.4845,0.3323,0.07,0.24,9.0,0.12,0.89,0.2,0.04
753937,2020,0.96,0.45,0.12,0.52,0.49,0.1584,0.5181,179.0,0.1026,0.0017,0.7976,0.2969,0.06,0.23,7.0,0.07,0.91,0.09,-0.07
52086,2006,0.84,0.34,0.22,0.45,0.49,0.4925,0.4964,872.0,0.0316,0.0786,0.9329,0.1235,0.09,0.24,3.0,0.05,0.93,0.31,-0.03
288684,1996,0.67,0.32,0.07,0.55,0.47,0.1187,0.5491,128.0,0.0025,0.5941,0.5156,0.3157,0.09,0.22,6.0,0.1,0.94,0.32,0.11
133167,1972,0.8,0.08,0.2,0.58,0.52,0.3339,0.5107,343.0,0.0271,0.0127,0.9729,0.2591,0.05,0.24,7.0,0.03,0.94,0.23,0.05
181921,2011,0.84,0.12,0.25,0.48,0.51,0.4319,0.4771,621.0,0.0534,0.6524,0.9346,0.2008,0.15,0.23,4.0,0.03,0.96,0.18,-0.01
287528,1996,0.94,0.54,0.09,0.39,0.5,0.1476,0.3091,221.0,0.0919,0.5527,0.835,0.0829,0.06,0.17,7.0,0.07,0.91,0.28,-0.02
121691,2012,0.92,0.56,0.1,0.4,0.49,0.0931,0.5211,173.0,0.1001,0.1006,0.8203,0.2213,0.04,0.23,12.0,0.12,0.94,0.08,0.13
642473,2016,0.88,0.07,0.17,0.53,0.5,0.2051,0.464,299.0,0.1284,0.5817,0.7656,0.3085,0.05,0.24,11.0,0.06,0.91,0.32,-0.13
291533,2013,0.79,0.07,0.24,0.49,0.49,0.4789,0.5019,497.0,0.0,0.0042,1.0,0.1921,0.1,0.24,6.0,0.04,0.91,0.29,-0.01
609064,2019,0.78,0.04,0.25,0.43,0.51,0.4316,0.4981,545.0,0.0,0.0192,1.0,0.1947,0.06,0.24,10.0,0.16,0.91,0.34,0.06
55082,2010,0.92,0.69,0.06,0.49,0.51,0.1228,0.4389,130.0,-1.0,-1.0,-1.0,-1.0,0.12,0.22,2.0,0.08,0.94,0.32,0.45
53442,1965,0.75,0.06,0.22,0.55,0.49,0.4912,0.5019,632.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,8.0,0.07,0.91,0.3,0.07
358719,2015,0.94,0.38,0.14,0.45,0.49,0.0873,0.4348,130.0,0.1685,0.641,0.6611,0.1985,0.05,0.17,11.0,0.03,0.91,0.43,-0.26
387605,2016,0.84,0.19,0.23,0.47,0.48,0.4248,0.5106,557.0,0.0532,0.8358,0.8906,0.1637,0.09,0.22,3.0,0.05,0.91,0.15,-0.01
28454,1992,0.85,0.11,0.15,0.57,0.5,0.1344,0.5065,94.0,-1.0,-1.0,-1.0,-1.0,0.05,0.24,9.0,0.08,0.91,0.12,0.23
3306,1972,0.64,0.15,0.22,0.52,0.49,0.3931,0.513,614.0,0.0683,0.4859,0.859,0.3,0.13,0.24,5.0,0.02,0.91,0.33,0.07
327370,2013,0.9,0.36,0.13,0.48,0.51,0.1483,0.4744,187.0,0.0089,0.6585,0.9844,0.3301,0.05,0.23,7.0,0.03,0.91,0.28,0.12
80965,1984,0.79,0.13,0.18,0.39,0.53,0.2414,0.3689,240.0,0.0,0.378,1.0,0.1816,0.1,0.22,6.0,0.16,0.94,0.41,-0.07
60827,2008,0.74,0.27,0.14,0.46,0.52,0.1986,0.4941,165.0,0.1062,0.38,0.8938,0.2731,0.05,0.24,9.0,0.05,0.91,0.36,-0.05
656214,2019,0.92,0.27,0.09,0.44,0.49,0.127,0.5002,256.0,0.0,0.0374,1.0,0.1857,0.04,0.24,13.0,0.21,0.91,0.16,-0.04
843898,2022,0.96,0.31,0.05,0.48,0.53,0.0062,0.4647,6.0,-1.0,-1.0,-1.0,-1.0,0.11,0.24,5.0,0.06,1.0,0.09,-0.07
837997,2021,0.86,0.41,0.13,0.55,0.49,0.193,0.4807,314.0,0.0858,0.8047,0.7889,0.1953,0.04,0.23,10.0,0.13,1.0,0.06,0.04
508150,2019,0.85,0.35,0.12,0.61,0.55,0.1471,0.5073,187.0,0.119,0.6814,0.7988,0.2399,0.09,0.2,4.0,0.17,0.94,0.26,0.19
187801,1989,0.79,0.12,0.16,0.5,0.51,0.2398,0.445,261.0,0.0189,0.851,0.9697,0.1173,0.03,0.23,16.0,0.05,0.91,0.45,-0.03
63087,1963,0.76,0.2,0.15,0.56,0.56,0.2215,0.5967,311.0,0.4927,0.2868,0.4772,0.3215,0.15,0.24,4.0,0.07,0.94,0.53,0.05
131951,2012,0.91,0.24,0.14,0.49,0.51,0.1732,0.5284,247.0,0.064,0.2907,0.8632,0.175,0.03,0.24,14.0,0.05,0.94,0.0,0.04
36556,2008,0.83,0.07,0.19,0.51,0.5,0.1787,0.468,238.0,0.0,0.4425,1.0,0.2291,0.04,0.24,13.0,0.02,0.94,0.28,0.23
125331,2009,0.86,0.01,0.31,0.53,0.5,0.3372,0.4944,369.0,0.0,0.3844,1.0,0.3335,0.03,0.24,12.0,0.04,0.91,0.44,0.01
427472,2013,0.73,0.13,0.21,0.51,0.46,0.2816,0.5168,360.0,0.3152,0.4563,0.6584,0.3624,0.05,0.24,12.0,0.06,0.87,0.31,0.11
767841,2020,0.86,0.14,0.19,0.5,0.48,0.3459,0.4838,428.0,0.1625,0.7844,0.6744,0.1613,0.1,0.24,4.0,0.04,0.94,0.33,-0.1
57733,2010,0.76,0.36,0.13,0.52,0.51,0.2132,0.483,202.0,0.4351,0.3845,0.5649,0.2467,0.04,0.24,13.0,0.04,0.94,0.25,-0.1
273773,2012,0.78,0.16,0.22,0.48,0.47,0.4283,0.4628,510.0,0.0,0.4164,1.0,0.2521,0.03,0.22,9.0,0.05,0.94,0.23,0.07
972731,2022,0.82,0.03,0.26,0.51,0.5,0.4731,0.489,613.0,0.1231,0.6749,0.7479,0.2496,0.18,0.24,4.0,0.03,0.94,0.21,-0.08
142708,1986,0.82,0.31,0.13,0.45,0.49,0.358,0.4515,246.0,0.0,0.6128,1.0,0.3255,0.12,0.17,4.0,0.02,0.91,0.3,-0.0
68485,2011,0.83,0.28,0.2,0.57,0.5,0.3911,0.5019,584.0,0.0015,0.6303,0.8814,0.3156,0.05,0.23,5.0,0.14,0.94,0.3,-0.1
72033,2006,0.82,0.12,0.17,0.5,0.51,0.2312,0.5392,367.0,0.0246,0.0088,0.9311,0.2421,0.05,0.24,11.0,0.02,0.91,0.28,0.02
281888,2010,0.83,0.16,0.18,0.58,0.51,0.3363,0.4778,454.0,0.069,0.5267,0.928,0.3234,0.07,0.24,9.0,0.08,0.87,0.34,0.0
259391,2012,0.86,0.03,0.28,0.54,0.47,0.3452,0.5112,400.0,0.0,0.0211,0.4033,0.2703,0.07,0.24,6.0,0.09,0.91,0.27,0.04
60781,1998,0.71,0.18,0.12,0.61,0.44,0.1888,0.489,197.0,0.0,0.7061,0.7711,0.2939,0.05,0.24,8.0,0.15,0.91,0.13,0.01
642512,2020,0.73,0.17,0.1,0.68,0.47,0.1874,0.6119,289.0,0.0,0.7621,0.9927,0.1874,0.07,0.24,6.0,0.21,0.87,0.13,0.11
